date,hour,cnt
2012-05-09,18,372
2012-05-09,19,98
2012-05-09,20,51
2012-05-09,21,34
2012-05-09,22,67
2012-05-09,23,55
2012-05-10,0,33
2012-05-10,1,11
2012-05-10,2,3
2012-05-10,3,3
2012-05-10,4,2
2012-05-10,5,24
2012-05-10,6,139
2012-05-10,7,401
2012-05-10,8,630
2012-05-10,9,361
2012-05-10,10,154
2012-05-10,11,256
2012-05-10,12,272
2012-05-10,13,318
2012-05-10,14,247
2012-05-10,15,271
2012-05-10,16,421
2012-05-10,17,732
2012-05-10,18,770
2012-05-10,19,553
2012-05-10,20,374
2012-05-10,21,230
2012-05-10,22,232
2012-05-10,23,135
2012-05-11,0,64
2012-05-11,1,46
2012-05-11,2,31
2012-05-11,3,13
2012-05-11,4,9
2012-05-11,5,26
2012-05-11,6,135
2012-05-11,7,351
2012-05-11,8,620
2012-05-11,9,322
2012-05-11,10,210
2012-05-11,11,291
2012-05-11,12,348
2012-05-11,13,363
2012-05-11,14,334
2012-05-11,15,439
2012-05-11,16,525
2012-05-11,17,779
2012-05-11,18,596
2012-05-11,19,503
2012-05-11,20,341
2012-05-11,21,270
2012-05-11,22,234
2012-05-11,23,180
2012-05-12,0,136
2012-05-12,1,93
2012-05-12,2,56
2012-05-12,3,34
2012-05-12,4,9
2012-05-12,5,13
2012-05-12,6,33
2012-05-12,7,67
2012-05-12,8,178
2012-05-12,9,335
2012-05-12,10,411
2012-05-12,11,522
2012-05-12,12,559
2012-05-12,13,659
2012-05-12,14,615
2012-05-12,15,590
2012-05-12,16,591
2012-05-12,17,576
2012-05-12,18,546
2012-05-12,19,439
2012-05-12,20,287
2012-05-12,21,230
2012-05-12,22,274
2012-05-12,23,176
2012-05-13,0,98
2012-05-13,1,94
2012-05-13,2,82
2012-05-13,3,28
2012-05-13,4,9
2012-05-13,5,12
2012-05-13,6,21
2012-05-13,7,60
2012-05-13,8,156
2012-05-13,9,222
2012-05-13,10,350
2012-05-13,11,428
2012-05-13,12,531
2012-05-13,13,602
2012-05-13,14,552
2012-05-13,15,499
2012-05-13,16,564
2012-05-13,17,478
2012-05-13,18,389
2012-05-13,19,339
2012-05-13,20,230
2012-05-13,21,169
2012-05-13,22,131
2012-05-13,23,74
2012-05-14,0,35
2012-05-14,1,11
2012-05-14,2,2
2012-05-14,3,2
2012-05-14,4,6
2012-05-14,5,26
2012-05-14,6,65
2012-05-14,7,75
2012-05-14,8,156
2012-05-14,9,110
2012-05-14,10,59
2012-05-14,11,79
2012-05-14,12,185
2012-05-14,13,176
2012-05-14,14,171
2012-05-14,15,196
2012-05-14,16,111
2012-05-14,17,229
2012-05-14,18,300
2012-05-14,19,304
2012-05-14,20,189
2012-05-14,21,152
2012-05-14,22,129
2012-05-14,23,75
2012-05-15,0,32
2012-05-15,1,19
2012-05-15,2,4
2012-05-15,3,6
2012-05-15,4,5
2012-05-15,5,8
2012-05-15,6,24
2012-05-15,7,92
2012-05-15,8,409
2012-05-15,9,355
2012-05-15,10,171
2012-05-15,11,224
2012-05-15,12,264
2012-05-15,13,239
2012-05-15,14,184
2012-05-15,15,256
2012-05-15,16,374
2012-05-15,17,678
2012-05-15,18,733
2012-05-15,19,512
2012-05-15,20,263
2012-05-15,21,109
2012-05-15,22,83
2012-05-15,23,71
2012-05-16,0,39
2012-05-16,1,21
2012-05-16,2,19
2012-05-16,3,6
2012-05-16,4,4
2012-05-16,5,38
2012-05-16,6,158
2012-05-16,7,440
2012-05-16,8,650
2012-05-16,9,347
2012-05-16,10,192
2012-05-16,11,267
2012-05-16,12,330
2012-05-16,13,350
2012-05-16,14,263
2012-05-16,15,274
2012-05-16,16,446
2012-05-16,17,873
2012-05-16,18,846
2012-05-16,19,590
2012-05-16,20,459
2012-05-16,21,393
2012-05-16,22,286
2012-05-16,23,133
2012-05-17,0,79
2012-05-17,1,28
2012-05-17,2,16
2012-05-17,3,3
2012-05-17,4,16
2012-05-17,5,35
2012-05-17,6,159
2012-05-17,7,474
2012-05-17,8,634
2012-05-17,9,346
2012-05-17,10,205
2012-05-17,11,279
2012-05-17,12,348
2012-05-17,13,327
2012-05-17,14,270
2012-05-17,15,316
2012-05-17,16,430
2012-05-17,17,852
2012-05-17,18,868
2012-05-17,19,537
2012-05-17,20,446
2012-05-17,21,299
2012-05-17,22,251
2012-05-17,23,166
2012-05-18,0,70
2012-05-18,1,49
2012-05-18,2,21
2012-05-18,3,14
2012-05-18,4,11
2012-05-18,5,34
2012-05-18,6,182
2012-05-18,7,515
2012-05-18,8,745
2012-05-18,9,361
2012-05-18,10,255
2012-05-18,11,334
2012-05-18,12,360
2012-05-18,13,395
2012-05-18,14,350
2012-05-18,15,391
2012-05-18,16,568
2012-05-18,17,812
2012-05-18,18,669
2012-05-18,19,483
2012-05-18,20,337
2012-05-18,21,258
2012-05-18,22,251
2012-05-18,23,174
2012-05-19,0,148
2012-05-19,1,104
2012-05-19,2,69
2012-05-19,3,33
2012-05-19,4,14
2012-05-19,5,12
2012-05-19,6,50
2012-05-19,7,95
2012-05-19,8,195
2012-05-19,9,292
2012-05-19,10,452
2012-05-19,11,586
2012-05-19,12,642
2012-05-19,13,704
2012-05-19,14,730
2012-05-19,15,672
2012-05-19,16,642
2012-05-19,17,626
2012-05-19,18,645
2012-05-19,19,432
2012-05-19,20,315
2012-05-19,21,259
2012-05-19,22,338
2012-05-19,23,239
2012-05-20,0,170
2012-05-20,1,130
2012-05-20,2,98
2012-05-20,3,66
2012-05-20,4,16
2012-05-20,5,8
2012-05-20,6,25
2012-05-20,7,90
2012-05-20,8,171
2012-05-20,9,313
2012-05-20,10,432
2012-05-20,11,581
2012-05-20,12,637
2012-05-20,13,607
2012-05-20,14,543
2012-05-20,15,502
2012-05-20,16,577
2012-05-20,17,549
2012-05-20,18,474
2012-05-20,19,402
2012-05-20,20,274
2012-05-20,21,233
2012-05-20,22,145
2012-05-20,23,86
2012-05-21,0,40
2012-05-21,1,15
2012-05-21,2,11
2012-05-21,3,2
2012-05-21,4,7
2012-05-21,5,15
2012-05-21,6,79
2012-05-21,7,153
2012-05-21,8,270
2012-05-21,9,186
2012-05-21,10,99
2012-05-21,11,106
2012-05-21,12,170
2012-05-21,13,184
2012-05-21,14,180
2012-05-21,15,225
2012-05-21,16,315
2012-05-21,17,508
2012-05-21,18,530
2012-05-21,19,448
2012-05-21,20,336
2012-05-21,21,241
2012-05-21,22,142
2012-05-21,23,97
2012-05-22,0,36
2012-05-22,1,27
2012-05-22,2,11
2012-05-22,3,5
2012-05-22,4,7
2012-05-22,5,17
2012-05-22,6,137
2012-05-22,7,324
2012-05-22,8,590
2012-05-22,9,333
2012-05-22,10,200
2012-05-22,11,189
2012-05-22,12,254
2012-05-22,13,243
2012-05-22,14,222
2012-05-22,15,245
2012-05-22,16,386
2012-05-22,17,785
2012-05-22,18,785
2012-05-22,19,364
2012-05-22,20,373
2012-05-22,21,261
2012-05-22,22,174
2012-05-22,23,105
2012-05-23,0,47
2012-05-23,1,32
2012-05-23,2,12
2012-05-23,3,5
2012-05-23,4,3
2012-05-23,5,35
2012-05-23,6,160
2012-05-23,7,468
2012-05-23,8,719
2012-05-23,9,297
2012-05-23,10,191
2012-05-23,11,197
2012-05-23,12,248
2012-05-23,13,270
2012-05-23,14,248
2012-05-23,15,257
2012-05-23,16,278
2012-05-23,17,285
2012-05-23,18,327
2012-05-23,19,376
2012-05-23,20,295
2012-05-23,21,245
2012-05-23,22,159
2012-05-23,23,106
2012-05-24,0,56
2012-05-24,1,30
2012-05-24,2,16
2012-05-24,3,4
2012-05-24,4,5
2012-05-24,5,30
2012-05-24,6,156
2012-05-24,7,415
2012-05-24,8,692
2012-05-24,9,301
2012-05-24,10,185
2012-05-24,11,221
2012-05-24,12,289
2012-05-24,13,302
2012-05-24,14,252
2012-05-24,15,291
2012-05-24,16,390
2012-05-24,17,798
2012-05-24,18,752
2012-05-24,19,492
2012-05-24,20,398
2012-05-24,21,285
2012-05-24,22,243
2012-05-24,23,167
2012-05-25,0,73
2012-05-25,1,42
2012-05-25,2,23
2012-05-25,3,14
2012-05-25,4,9
2012-05-25,5,30
2012-05-25,6,113
2012-05-25,7,359
2012-05-25,8,583
2012-05-25,9,340
2012-05-25,10,232
2012-05-25,11,283
2012-05-25,12,321
2012-05-25,13,333
2012-05-25,14,367
2012-05-25,15,466
2012-05-25,16,584
2012-05-25,17,653
2012-05-25,18,522
2012-05-25,19,404
2012-05-25,20,350
2012-05-25,21,255
2012-05-25,22,212
2012-05-25,23,166
2012-05-26,0,116
2012-05-26,1,82
2012-05-26,2,64
2012-05-26,3,31
2012-05-26,4,2
2012-05-26,5,10
2012-05-26,6,31
2012-05-26,7,54
2012-05-26,8,141
2012-05-26,9,289
2012-05-26,10,437
2012-05-26,11,520
2012-05-26,12,529
2012-05-26,13,539
2012-05-26,14,564
2012-05-26,15,513
2012-05-26,16,504
2012-05-26,17,462
2012-05-26,18,415
2012-05-26,19,373
2012-05-26,20,255
2012-05-26,21,251
2012-05-26,22,204
2012-05-26,23,150
2012-05-27,0,137
2012-05-27,1,78
2012-05-27,2,61
2012-05-27,3,36
2012-05-27,4,11
2012-05-27,5,7
2012-05-27,6,22
2012-05-27,7,52
2012-05-27,8,151
2012-05-27,9,270
2012-05-27,10,424
2012-05-27,11,519
2012-05-27,12,570
2012-05-27,13,498
2012-05-27,14,547
2012-05-27,15,535
2012-05-27,16,501
2012-05-27,17,522
2012-05-27,18,518
2012-05-27,19,442
2012-05-27,20,392
2012-05-27,21,143
2012-05-27,22,59
2012-05-27,23,96
2012-05-28,0,65
2012-05-28,1,59
2012-05-28,2,48
2012-05-28,3,18
2012-05-28,4,6
2012-05-28,5,9
2012-05-28,6,20
2012-05-28,7,67
2012-05-28,8,155
2012-05-28,9,263
2012-05-28,10,364
2012-05-28,11,476
2012-05-28,12,525
2012-05-28,13,556
2012-05-28,14,465
2012-05-28,15,460
2012-05-28,16,501
2012-05-28,17,405
2012-05-28,18,383
2012-05-28,19,395
2012-05-28,20,317
2012-05-28,21,247
2012-05-28,22,157
2012-05-28,23,82
2012-05-29,0,45
2012-05-29,1,14
2012-05-29,2,8
2012-05-29,3,3
2012-05-29,4,5
2012-05-29,5,33
2012-05-29,6,154
2012-05-29,7,450
2012-05-29,8,634
2012-05-29,9,257
2012-05-29,10,183
2012-05-29,11,197
2012-05-29,12,237
2012-05-29,13,239
2012-05-29,14,238
2012-05-29,15,256
2012-05-29,16,393
2012-05-29,17,781
2012-05-29,18,710
2012-05-29,19,526
2012-05-29,20,204
2012-05-29,21,71
2012-05-29,22,55
2012-05-29,23,50
2012-05-30,0,36
2012-05-30,1,4
2012-05-30,2,5
2012-05-30,3,5
2012-05-30,4,6
2012-05-30,5,41
2012-05-30,6,144
2012-05-30,7,483
2012-05-30,8,671
2012-05-30,9,305
2012-05-30,10,177
2012-05-30,11,208
2012-05-30,12,253
2012-05-30,13,289
2012-05-30,14,252
2012-05-30,15,275
2012-05-30,16,398
2012-05-30,17,839
2012-05-30,18,796
2012-05-30,19,556
2012-05-30,20,431
2012-05-30,21,304
2012-05-30,22,217
2012-05-30,23,160
2012-05-31,0,61
2012-05-31,1,26
2012-05-31,2,14
2012-05-31,3,8
2012-05-31,4,8
2012-05-31,5,33
2012-05-31,6,178
2012-05-31,7,507
2012-05-31,8,693
2012-05-31,9,311
2012-05-31,10,220
2012-05-31,11,218
2012-05-31,12,292
2012-05-31,13,293
2012-05-31,14,254
2012-05-31,15,290
2012-05-31,16,487
2012-05-31,17,827
2012-05-31,18,785
2012-05-31,19,591
2012-05-31,20,479
2012-05-31,21,359
2012-05-31,22,264
2012-05-31,23,140
2012-06-01,0,86
2012-06-01,1,34
2012-06-01,2,16
2012-06-01,3,4
2012-06-01,4,6
2012-06-01,5,45
2012-06-01,6,141
2012-06-01,7,402
2012-06-01,8,694
2012-06-01,9,298
2012-06-01,10,204
2012-06-01,11,235
2012-06-01,12,310
2012-06-01,13,316
2012-06-01,14,254
2012-06-01,15,258
2012-06-01,16,222
2012-06-01,17,227
2012-06-01,18,110
2012-06-01,19,45
2012-06-01,20,39
2012-06-01,21,85
2012-06-01,22,23
2012-06-01,23,73
2012-06-02,0,86
2012-06-02,1,76
2012-06-02,2,41
2012-06-02,3,26
2012-06-02,4,13
2012-06-02,5,12
2012-06-02,6,36
2012-06-02,7,86
2012-06-02,8,210
2012-06-02,9,332
2012-06-02,10,493
2012-06-02,11,536
2012-06-02,12,668
2012-06-02,13,679
2012-06-02,14,647
2012-06-02,15,702
2012-06-02,16,644
2012-06-02,17,586
2012-06-02,18,512
2012-06-02,19,554
2012-06-02,20,399
2012-06-02,21,316
2012-06-02,22,228
2012-06-02,23,238
2012-06-03,0,169
2012-06-03,1,121
2012-06-03,2,89
2012-06-03,3,50
2012-06-03,4,13
2012-06-03,5,12
2012-06-03,6,22
2012-06-03,7,35
2012-06-03,8,140
2012-06-03,9,300
2012-06-03,10,404
2012-06-03,11,511
2012-06-03,12,684
2012-06-03,13,686
2012-06-03,14,678
2012-06-03,15,644
2012-06-03,16,662
2012-06-03,17,578
2012-06-03,18,496
2012-06-03,19,453
2012-06-03,20,314
2012-06-03,21,246
2012-06-03,22,226
2012-06-03,23,108
2012-06-04,0,49
2012-06-04,1,14
2012-06-04,2,11
2012-06-04,3,5
2012-06-04,4,8
2012-06-04,5,35
2012-06-04,6,139
2012-06-04,7,517
2012-06-04,8,665
2012-06-04,9,282
2012-06-04,10,187
2012-06-04,11,239
2012-06-04,12,282
2012-06-04,13,274
2012-06-04,14,270
2012-06-04,15,292
2012-06-04,16,448
2012-06-04,17,834
2012-06-04,18,822
2012-06-04,19,645
2012-06-04,20,461
2012-06-04,21,265
2012-06-04,22,168
2012-06-04,23,86
2012-06-05,0,34
2012-06-05,1,20
2012-06-05,2,8
2012-06-05,3,5
2012-06-05,4,5
2012-06-05,5,36
2012-06-05,6,184
2012-06-05,7,569
2012-06-05,8,710
2012-06-05,9,335
2012-06-05,10,176
2012-06-05,11,227
2012-06-05,12,247
2012-06-05,13,267
2012-06-05,14,276
2012-06-05,15,272
2012-06-05,16,473
2012-06-05,17,850
2012-06-05,18,790
2012-06-05,19,513
2012-06-05,20,415
2012-06-05,21,283
2012-06-05,22,193
2012-06-05,23,113
2012-06-06,0,49
2012-06-06,1,27
2012-06-06,2,11
2012-06-06,3,8
2012-06-06,4,10
2012-06-06,5,38
2012-06-06,6,172
2012-06-06,7,547
2012-06-06,8,668
2012-06-06,9,303
2012-06-06,10,203
2012-06-06,11,226
2012-06-06,12,315
2012-06-06,13,303
2012-06-06,14,302
2012-06-06,15,300
2012-06-06,16,452
2012-06-06,17,724
2012-06-06,18,782
2012-06-06,19,538
2012-06-06,20,408
2012-06-06,21,298
2012-06-06,22,248
2012-06-06,23,123
2012-06-07,0,59
2012-06-07,1,22
2012-06-07,2,12
2012-06-07,3,5
2012-06-07,4,6
2012-06-07,5,34
2012-06-07,6,170
2012-06-07,7,526
2012-06-07,8,681
2012-06-07,9,337
2012-06-07,10,210
2012-06-07,11,237
2012-06-07,12,336
2012-06-07,13,315
2012-06-07,14,265
2012-06-07,15,333
2012-06-07,16,466
2012-06-07,17,869
2012-06-07,18,813
2012-06-07,19,602
2012-06-07,20,478
2012-06-07,21,313
2012-06-07,22,228
2012-06-07,23,177
2012-06-08,0,77
2012-06-08,1,29
2012-06-08,2,19
2012-06-08,3,8
2012-06-08,4,10
2012-06-08,5,29
2012-06-08,6,139
2012-06-08,7,428
2012-06-08,8,700
2012-06-08,9,382
2012-06-08,10,249
2012-06-08,11,264
2012-06-08,12,369
2012-06-08,13,416
2012-06-08,14,373
2012-06-08,15,397
2012-06-08,16,523
2012-06-08,17,793
2012-06-08,18,723
2012-06-08,19,555
2012-06-08,20,408
2012-06-08,21,339
2012-06-08,22,291
2012-06-08,23,215
2012-06-09,0,206
2012-06-09,1,123
2012-06-09,2,89
2012-06-09,3,40
2012-06-09,4,8
2012-06-09,5,19
2012-06-09,6,80
2012-06-09,7,87
2012-06-09,8,244
2012-06-09,9,340
2012-06-09,10,466
2012-06-09,11,569
2012-06-09,12,531
2012-06-09,13,585
2012-06-09,14,593
2012-06-09,15,555
2012-06-09,16,534
2012-06-09,17,495
2012-06-09,18,451
2012-06-09,19,360
2012-06-09,20,363
2012-06-09,21,316
2012-06-09,22,214
2012-06-09,23,230
2012-06-10,0,158
2012-06-10,1,116
2012-06-10,2,73
2012-06-10,3,29
2012-06-10,4,10
2012-06-10,5,13
2012-06-10,6,30
2012-06-10,7,62
2012-06-10,8,181
2012-06-10,9,266
2012-06-10,10,413
2012-06-10,11,499
2012-06-10,12,502
2012-06-10,13,492
2012-06-10,14,500
2012-06-10,15,475
2012-06-10,16,508
2012-06-10,17,521
2012-06-10,18,490
2012-06-10,19,375
2012-06-10,20,363
2012-06-10,21,253
2012-06-10,22,159
2012-06-10,23,110
2012-06-11,0,41
2012-06-11,1,24
2012-06-11,2,17
2012-06-11,3,6
2012-06-11,4,7
2012-06-11,5,37
2012-06-11,6,144
2012-06-11,7,503
2012-06-11,8,651
2012-06-11,9,316
2012-06-11,10,147
2012-06-11,11,202
2012-06-11,12,261
2012-06-11,13,248
2012-06-11,14,259
2012-06-11,15,259
2012-06-11,16,427
2012-06-11,17,800
2012-06-11,18,831
2012-06-11,19,596
2012-06-11,20,394
2012-06-11,21,250
2012-06-11,22,164
2012-06-11,23,80
2012-06-12,0,28
2012-06-12,1,16
2012-06-12,2,6
2012-06-12,3,12
2012-06-12,4,4
2012-06-12,5,29
2012-06-12,6,136
2012-06-12,7,303
2012-06-12,8,613
2012-06-12,9,285
2012-06-12,10,125
2012-06-12,11,65
2012-06-12,12,95
2012-06-12,13,59
2012-06-12,14,60
2012-06-12,15,116
2012-06-12,16,239
2012-06-12,17,681
2012-06-12,18,653
2012-06-12,19,491
2012-06-12,20,386
2012-06-12,21,274
2012-06-12,22,207
2012-06-12,23,89
2012-06-13,0,34
2012-06-13,1,28
2012-06-13,2,4
2012-06-13,3,8
2012-06-13,4,10
2012-06-13,5,40
2012-06-13,6,194
2012-06-13,7,505
2012-06-13,8,713
2012-06-13,9,352
2012-06-13,10,198
2012-06-13,11,246
2012-06-13,12,334
2012-06-13,13,255
2012-06-13,14,320
2012-06-13,15,281
2012-06-13,16,392
2012-06-13,17,857
2012-06-13,18,744
2012-06-13,19,671
2012-06-13,20,448
2012-06-13,21,396
2012-06-13,22,238
2012-06-13,23,153
2012-06-14,0,48
2012-06-14,1,21
2012-06-14,2,9
2012-06-14,3,5
2012-06-14,4,6
2012-06-14,5,40
2012-06-14,6,181
2012-06-14,7,506
2012-06-14,8,719
2012-06-14,9,357
2012-06-14,10,179
2012-06-14,11,228
2012-06-14,12,265
2012-06-14,13,284
2012-06-14,14,298
2012-06-14,15,324
2012-06-14,16,438
2012-06-14,17,867
2012-06-14,18,823
2012-06-14,19,579
2012-06-14,20,435
2012-06-14,21,337
2012-06-14,22,242
2012-06-14,23,172
2012-06-15,0,94
2012-06-15,1,51
2012-06-15,2,15
2012-06-15,3,5
2012-06-15,4,14
2012-06-15,5,33
2012-06-15,6,151
2012-06-15,7,430
2012-06-15,8,653
2012-06-15,9,366
2012-06-15,10,216
2012-06-15,11,286
2012-06-15,12,403
2012-06-15,13,393
2012-06-15,14,376
2012-06-15,15,377
2012-06-15,16,558
2012-06-15,17,823
2012-06-15,18,693
2012-06-15,19,467
2012-06-15,20,385
2012-06-15,21,333
2012-06-15,22,321
2012-06-15,23,222
2012-06-16,0,137
2012-06-16,1,95
2012-06-16,2,67
2012-06-16,3,27
2012-06-16,4,8
2012-06-16,5,23
2012-06-16,6,47
2012-06-16,7,78
2012-06-16,8,204
2012-06-16,9,367
2012-06-16,10,435
2012-06-16,11,566
2012-06-16,12,603
2012-06-16,13,617
2012-06-16,14,573
2012-06-16,15,583
2012-06-16,16,542
2012-06-16,17,593
2012-06-16,18,571
2012-06-16,19,461
2012-06-16,20,352
2012-06-16,21,290
2012-06-16,22,280
2012-06-16,23,183
2012-06-17,0,148
2012-06-17,1,88
2012-06-17,2,74
2012-06-17,3,28
2012-06-17,4,18
2012-06-17,5,17
2012-06-17,6,23
2012-06-17,7,48
2012-06-17,8,119
2012-06-17,9,274
2012-06-17,10,436
2012-06-17,11,546
2012-06-17,12,615
2012-06-17,13,614
2012-06-17,14,582
2012-06-17,15,463
2012-06-17,16,580
2012-06-17,17,593
2012-06-17,18,513
2012-06-17,19,390
2012-06-17,20,302
2012-06-17,21,246
2012-06-17,22,153
2012-06-17,23,108
2012-06-18,0,40
2012-06-18,1,14
2012-06-18,2,9
2012-06-18,3,4
2012-06-18,4,9
2012-06-18,5,23
2012-06-18,6,37
2012-06-18,7,145
2012-06-18,8,474
2012-06-18,9,250
2012-06-18,10,91
2012-06-18,11,121
2012-06-18,12,168
2012-06-18,13,225
2012-06-18,14,219
2012-06-18,15,237
2012-06-18,16,332
2012-06-18,17,723
2012-06-18,18,642
2012-06-18,19,463
2012-06-18,20,362
2012-06-18,21,273
2012-06-18,22,164
2012-06-18,23,74
2012-06-19,0,35
2012-06-19,1,14
2012-06-19,2,15
2012-06-19,3,8
2012-06-19,4,10
2012-06-19,5,37
2012-06-19,6,161
2012-06-19,7,480
2012-06-19,8,673
2012-06-19,9,328
2012-06-19,10,180
2012-06-19,11,230
2012-06-19,12,292
2012-06-19,13,272
2012-06-19,14,227
2012-06-19,15,259
2012-06-19,16,334
2012-06-19,17,811
2012-06-19,18,795
2012-06-19,19,514
2012-06-19,20,458
2012-06-19,21,276
2012-06-19,22,291
2012-06-19,23,125
2012-06-20,0,53
2012-06-20,1,27
2012-06-20,2,6
2012-06-20,3,8
2012-06-20,4,7
2012-06-20,5,39
2012-06-20,6,165
2012-06-20,7,464
2012-06-20,8,643
2012-06-20,9,316
2012-06-20,10,167
2012-06-20,11,188
2012-06-20,12,180
2012-06-20,13,211
2012-06-20,14,190
2012-06-20,15,179
2012-06-20,16,335
2012-06-20,17,691
2012-06-20,18,672
2012-06-20,19,539
2012-06-20,20,407
2012-06-20,21,344
2012-06-20,22,257
2012-06-20,23,123
2012-06-21,0,69
2012-06-21,1,18
2012-06-21,2,18
2012-06-21,3,11
2012-06-21,4,12
2012-06-21,5,40
2012-06-21,6,150
2012-06-21,7,463
2012-06-21,8,590
2012-06-21,9,256
2012-06-21,10,150
2012-06-21,11,161
2012-06-21,12,215
2012-06-21,13,172
2012-06-21,14,176
2012-06-21,15,194
2012-06-21,16,320
2012-06-21,17,615
2012-06-21,18,640
2012-06-21,19,499
2012-06-21,20,436
2012-06-21,21,311
2012-06-21,22,243
2012-06-21,23,146
2012-06-22,0,93
2012-06-22,1,31
2012-06-22,2,12
2012-06-22,3,7
2012-06-22,4,10
2012-06-22,5,38
2012-06-22,6,122
2012-06-22,7,359
2012-06-22,8,613
2012-06-22,9,333
2012-06-22,10,185
2012-06-22,11,236
2012-06-22,12,254
2012-06-22,13,300
2012-06-22,14,263
2012-06-22,15,284
2012-06-22,16,380
2012-06-22,17,646
2012-06-22,18,505
2012-06-22,19,362
2012-06-22,20,202
2012-06-22,21,217
2012-06-22,22,197
2012-06-22,23,174
2012-06-23,0,116
2012-06-23,1,123
2012-06-23,2,93
2012-06-23,3,42
2012-06-23,4,19
2012-06-23,5,12
2012-06-23,6,47
2012-06-23,7,78
2012-06-23,8,167
2012-06-23,9,332
2012-06-23,10,494
2012-06-23,11,516
2012-06-23,12,602
2012-06-23,13,564
2012-06-23,14,609
2012-06-23,15,483
2012-06-23,16,513
2012-06-23,17,530
2012-06-23,18,481
2012-06-23,19,425
2012-06-23,20,386
2012-06-23,21,322
2012-06-23,22,279
2012-06-23,23,225
2012-06-24,0,163
2012-06-24,1,127
2012-06-24,2,114
2012-06-24,3,60
2012-06-24,4,13
2012-06-24,5,8
2012-06-24,6,25
2012-06-24,7,71
2012-06-24,8,141
2012-06-24,9,232
2012-06-24,10,452
2012-06-24,11,506
2012-06-24,12,556
2012-06-24,13,585
2012-06-24,14,551
2012-06-24,15,487
2012-06-24,16,461
2012-06-24,17,532
2012-06-24,18,534
2012-06-24,19,423
2012-06-24,20,332
2012-06-24,21,253
2012-06-24,22,178
2012-06-24,23,87
2012-06-25,0,68
2012-06-25,1,31
2012-06-25,2,14
2012-06-25,3,5
2012-06-25,4,4
2012-06-25,5,43
2012-06-25,6,158
2012-06-25,7,485
2012-06-25,8,608
2012-06-25,9,268
2012-06-25,10,184
2012-06-25,11,181
2012-06-25,12,270
2012-06-25,13,260
2012-06-25,14,251
2012-06-25,15,233
2012-06-25,16,414
2012-06-25,17,833
2012-06-25,18,791
2012-06-25,19,582
2012-06-25,20,475
2012-06-25,21,331
2012-06-25,22,187
2012-06-25,23,103
2012-06-26,0,37
2012-06-26,1,30
2012-06-26,2,9
2012-06-26,3,9
2012-06-26,4,10
2012-06-26,5,39
2012-06-26,6,188
2012-06-26,7,552
2012-06-26,8,656
2012-06-26,9,328
2012-06-26,10,190
2012-06-26,11,235
2012-06-26,12,308
2012-06-26,13,306
2012-06-26,14,267
2012-06-26,15,317
2012-06-26,16,416
2012-06-26,17,900
2012-06-26,18,824
2012-06-26,19,612
2012-06-26,20,505
2012-06-26,21,328
2012-06-26,22,245
2012-06-26,23,131
2012-06-27,0,54
2012-06-27,1,23
2012-06-27,2,14
2012-06-27,3,8
2012-06-27,4,11
2012-06-27,5,36
2012-06-27,6,200
2012-06-27,7,527
2012-06-27,8,687
2012-06-27,9,282
2012-06-27,10,172
2012-06-27,11,209
2012-06-27,12,322
2012-06-27,13,321
2012-06-27,14,270
2012-06-27,15,249
2012-06-27,16,392
2012-06-27,17,843
2012-06-27,18,804
2012-06-27,19,643
2012-06-27,20,445
2012-06-27,21,367
2012-06-27,22,297
2012-06-27,23,159
2012-06-28,0,54
2012-06-28,1,25
2012-06-28,2,13
2012-06-28,3,7
2012-06-28,4,11
2012-06-28,5,47
2012-06-28,6,193
2012-06-28,7,508
2012-06-28,8,617
2012-06-28,9,351
2012-06-28,10,184
2012-06-28,11,211
2012-06-28,12,276
2012-06-28,13,236
2012-06-28,14,254
2012-06-28,15,219
2012-06-28,16,387
2012-06-28,17,705
2012-06-28,18,697
2012-06-28,19,571
2012-06-28,20,470
2012-06-28,21,398
2012-06-28,22,274
2012-06-28,23,171
2012-06-29,0,114
2012-06-29,1,42
2012-06-29,2,18
2012-06-29,3,8
2012-06-29,4,10
2012-06-29,5,45
2012-06-29,6,163
2012-06-29,7,380
2012-06-29,8,624
2012-06-29,9,300
2012-06-29,10,171
2012-06-29,11,188
2012-06-29,12,226
2012-06-29,13,239
2012-06-29,14,233
2012-06-29,15,230
2012-06-29,16,351
2012-06-29,17,539
2012-06-29,18,464
2012-06-29,19,363
2012-06-29,20,308
2012-06-29,21,236
2012-06-29,22,163
2012-06-29,23,48
2012-06-30,0,69
2012-06-30,1,58
2012-06-30,2,61
2012-06-30,3,23
2012-06-30,4,18
2012-06-30,5,10
2012-06-30,6,42
2012-06-30,7,92
2012-06-30,8,194
2012-06-30,9,275
2012-06-30,10,404
2012-06-30,11,452
2012-06-30,12,471
2012-06-30,13,428
2012-06-30,14,409
2012-06-30,15,404
2012-06-30,16,373
2012-06-30,17,362
2012-06-30,18,339
2012-06-30,19,374
2012-06-30,20,292
2012-06-30,21,213
2012-06-30,22,172
2012-06-30,23,152
2012-07-01,0,149
2012-07-01,1,93
2012-07-01,2,90
2012-07-01,3,33
2012-07-01,4,4
2012-07-01,5,10
2012-07-01,6,27
2012-07-01,7,50
2012-07-01,8,142
2012-07-01,9,219
2012-07-01,10,366
2012-07-01,11,377
2012-07-01,12,433
2012-07-01,13,420
2012-07-01,14,444
2012-07-01,15,345
2012-07-01,16,313
